2025-03-03 18:27:58.756 | DEBUG | Game logger initialized with session ID: session_20250303_182758_33568
2025-03-03 18:27:59.016 | INFO | [player] {"health": 100, "max_health": 100, "position": {"x": 400, "y": 300}, "wetness": 0, "fire_resistance": 0, "has_obsidian_armor": false, "obsidian_armor_level": 0, "current_area": "BEACH", "damage_dealt": 0, "damage_taken": 0}
2025-03-03 18:27:59.017 | DEBUG | Created game state snapshot: logs\snapshot_20250303_182759.json
2025-03-03 18:27:59.017 | INFO | [enemy_spawn] {"type": "water_splasher", "id": 2067849579344, "health": 20, "damage": 1, "position": {"x": 260, "y": 75}, "area": "BEACH"}
2025-03-03 18:27:59.019 | INFO | [enemy_spawn] {"type": "water_splasher", "id": 2067849580400, "health": 20, "damage": 1, "position": {"x": 335, "y": 145}, "area": "BEACH"}
2025-03-03 18:27:59.020 | INFO | [enemy_spawn] {"type": "water_splasher", "id": 2067849580496, "health": 20, "damage": 1, "position": {"x": 532, "y": 67}, "area": "BEACH"}
2025-03-03 18:27:59.020 | INFO | [enemy_spawn] {"type": "water_splasher", "id": 2067849580640, "health": 20, "damage": 1, "position": {"x": 602, "y": 334}, "area": "BEACH"}
2025-03-03 18:27:59.020 | INFO | [enemy_spawn] {"type": "water_splasher", "id": 2067849580784, "health": 20, "damage": 1, "position": {"x": 529, "y": 52}, "area": "BEACH"}
2025-03-03 18:27:59.021 | INFO | [enemy_spawn] {"type": "water_splasher", "id": 2067849580880, "health": 20, "damage": 1, "position": {"x": 672, "y": 339}, "area": "BEACH"}
2025-03-03 18:27:59.021 | INFO | [enemy_spawn] {"type": "water_splasher", "id": 2067849581024, "health": 20, "damage": 1, "position": {"x": 461, "y": 107}, "area": "BEACH"}
2025-03-03 18:27:59.021 | INFO | [enemy_spawn] {"type": "water_splasher", "id": 2067849581120, "health": 20, "damage": 1, "position": {"x": 446, "y": 388}, "area": "BEACH"}
2025-03-03 18:27:59.022 | INFO | [enemy_spawn] {"type": "water_splasher", "id": 2067849581264, "health": 20, "damage": 1, "position": {"x": 587, "y": 393}, "area": "BEACH"}
2025-03-03 18:27:59.022 | INFO | [enemy_spawn] {"type": "water_splasher", "id": 2067849581360, "health": 20, "damage": 1, "position": {"x": 382, "y": 472}, "area": "BEACH"}
2025-03-03 18:27:59.022 | INFO | [enemy_spawn] {"type": "water_splasher", "id": 2067849581456, "health": 20, "damage": 1, "position": {"x": 446, "y": 391}, "area": "BEACH"}
2025-03-03 18:27:59.022 | INFO | [enemy_spawn] {"type": "water_splasher", "id": 2067849581552, "health": 20, "damage": 1, "position": {"x": 672, "y": 497}, "area": "BEACH"}
2025-03-03 18:27:59.022 | INFO | [enemy_spawn] {"type": "water_splasher", "id": 2067849581648, "health": 20, "damage": 1, "position": {"x": 105, "y": 218}, "area": "BEACH"}
2025-03-03 18:27:59.022 | INFO | [enemy_spawn] {"type": "water_splasher", "id": 2067849581744, "health": 20, "damage": 1, "position": {"x": 512, "y": 340}, "area": "BEACH"}
2025-03-03 18:27:59.023 | INFO | [enemy_spawn] {"type": "water_splasher", "id": 2067849581840, "health": 20, "damage": 1, "position": {"x": 686, "y": 118}, "area": "BEACH"}
2025-03-03 18:27:59.023 | INFO | [enemies_spawned] {"count": 15, "area": "BEACH", "types": ["water_splasher", "water_splasher", "water_splasher", "water_splasher", "water_splasher", "water_splasher", "water_splasher", "water_splasher", "water_splasher", "water_splasher", "water_splasher", "water_splasher", "water_splasher", "water_splasher", "water_splasher"]}
2025-03-03 18:27:59.024 | INFO | [portal_created] {"source_area": "BEACH", "target_area": "VOLCANO", "position": {"x": 700, "y": 300}}
2025-03-03 18:27:59.024 | WARNING | [area_transition] {"player_id": 2067849578864, "old_area": "BEACH", "new_area": "BEACH", "player_health": 100, "wetness": 0, "has_obsidian_armor": false}
2025-03-03 18:27:59.024 | DEBUG | [splash_message] {"message": "Entered BEACH", "duration": 3.0}
2025-03-03 18:27:59.031 | INFO | [tutorial_initialized] {"total_steps": 7}
2025-03-03 18:27:59.031 | WARNING | [game_initialized] {"screen_size": [800, 600], "starting_area": "BEACH", "fps": 60, "tutorial_enabled": true}
2025-03-03 18:27:59.033 | INFO | [enemy_spawn] {"type": "water_splasher", "id": 2067849579392, "health": 20, "damage": 1, "position": {"x": 550, "y": 300}, "area": "BEACH"}
2025-03-03 18:27:59.033 | INFO | [portal_created] {"source_area": "BEACH", "target_area": "VOLCANO", "position": {"x": 700, "y": 300}}
2025-03-03 18:27:59.033 | INFO | [tutorial_environment_setup] {"player_position": [400, 300], "enemy_position": [550, 300], "portal_position": [700, 300]}
2025-03-03 18:27:59.034 | INFO | [tutorial_started] {"current_step": 0, "message": "Welcome to Elemental Progression!"}
2025-03-03 18:27:59.240 | DEBUG | [enemy_ai_decision] Bulk log: 22 entries from 1741055279.032125 to 1741055279.2404928
2025-03-03 18:27:59.241 | DEBUG | [enemy_ai_decision] First: {"enemy_id": 2067849579344, "enemy_type": "water_splasher", "decision": "move_toward_player", "old_direction": 0.15250293505221565, "new_direction": 1.014197008784674, "distance_to_player": 265.0, "player_position": {"x": 400, "y": 300}}
2025-03-03 18:27:59.241 | DEBUG | [enemy_ai_decision] Last: {"enemy_id": 2067849579392, "enemy_type": "water_splasher", "decision": "move_toward_player", "old_direction": -3.1342398449231026, "new_direction": -3.1339004976141442, "distance_to_player": 130.00384609695206, "player_position": {"x": 400, "y": 300}}
2025-03-03 18:27:59.241 | DEBUG | [enemy_movement] Bulk log: 27 entries from 1741055279.032125 to 1741055279.2240093
2025-03-03 18:27:59.241 | DEBUG | [enemy_movement] First: {"enemy_id": 2067849579344, "enemy_type": "water_splasher", "old_position": {"x": 260, "y": 75}, "new_position": {"x": 262, "y": 78}, "delta": {"dx": 1.5753714082938952, "dy": 2.5318469061866176}, "speed": 2.981953022842016, "direction": 1.014197008784674, "direction_changed": true, "moving_toward_player": true}
2025-03-03 18:27:59.241 | DEBUG | [enemy_movement] Last: {"enemy_id": 2067849579392, "enemy_type": "water_splasher", "old_position": {"x": 532, "y": 301}, "new_position": {"x": 530, "y": 301}, "delta": {"dx": -2.0799600816570516, "dy": -0.015293824129830923}, "speed": 2.0800163081916745, "direction": -3.1342398449231026, "direction_changed": false, "moving_toward_player": false}
2025-03-03 18:27:59.453 | DEBUG | [enemy_movement] Bulk log: 13 entries from 1741055279.2410035 to 1741055279.437757
2025-03-03 18:27:59.453 | DEBUG | [enemy_movement] First: {"enemy_id": 2067849579392, "enemy_type": "water_splasher", "old_position": {"x": 530, "y": 301}, "new_position": {"x": 528, "y": 301}, "delta": {"dx": -2.0799547719785285, "dy": -0.015999652092142866}, "speed": 2.0800163081916745, "direction": -3.1339004976141442, "direction_changed": true, "moving_toward_player": true}
2025-03-03 18:27:59.453 | DEBUG | [enemy_movement] Last: {"enemy_id": 2067849579392, "enemy_type": "water_splasher", "old_position": {"x": 506, "y": 301}, "new_position": {"x": 504, "y": 301}, "delta": {"dx": -2.079923754014122, "dy": -0.01962192220768025}, "speed": 2.0800163081916745, "direction": -3.1321589711837925, "direction_changed": true, "moving_toward_player": true}
2025-03-03 18:27:59.453 | DEBUG | [enemy_ai_decision] Bulk log: 10 entries from 1741055279.2573643 to 1741055279.4536045
2025-03-03 18:27:59.453 | DEBUG | [enemy_ai_decision] First: {"enemy_id": 2067849579392, "enemy_type": "water_splasher", "decision": "move_toward_player", "old_direction": -3.1339004976141442, "new_direction": -3.133780312529692, "distance_to_player": 128.00390619039717, "player_position": {"x": 400, "y": 300}}
2025-03-03 18:27:59.454 | DEBUG | [enemy_ai_decision] Last: {"enemy_id": 2067849579392, "enemy_type": "water_splasher", "decision": "move_toward_player", "old_direction": -3.1321589711837925, "new_direction": -3.1319775652900907, "distance_to_player": 104.00480758118829, "player_position": {"x": 400, "y": 300}}
2025-03-03 18:27:59.669 | DEBUG | [enemy_movement] Bulk log: 13 entries from 1741055279.4546208 to 1741055279.653487
