2025-03-03 21:03:36.643 | INFO | Game Logger initialized for session: session_20250303_210336_30320
2025-03-03 21:03:36.970 | WARNING | [STATE_player_initialized] {"position": {"x": 400, "y": 300}, "health": 100, "max_health": 100, "speed": 5, "damage": 10, "wetness": 0, "fire_resistance": 0, "obsidian_armor": 0, "current_area": "BEACH", "session_id": 1751511373264, "memory_size": 48}
2025-03-03 21:03:36.971 | DEBUG | Created game state snapshot: logs\sessions\session_20250303_210336_30320\snapshots\snapshot_20250303_210336.json
2025-03-03 21:03:36.972 | INFO | [player] {"health": 100, "max_health": 100, "position": {"x": 400, "y": 300}, "wetness": 0, "fire_resistance": 0, "has_obsidian_armor": false, "obsidian_armor_level": 0, "current_area": "BEACH", "damage_dealt": 0, "damage_taken": 0}
2025-03-03 21:03:36.979 | INFO | [tutorial_initialized] {"total_steps": 11}
2025-03-03 21:03:36.979 | INFO | [DEV_portal_created] {"source_area": "BEACH", "target_area": "VOLCANO", "position": {"x": 700, "y": 300}}
2025-03-03 21:03:36.980 | WARNING | [area_transition] {"player_id": 1751511373264, "old_area": "BEACH", "new_area": "BEACH", "player_health": 100, "wetness": 0, "has_obsidian_armor": false}
2025-03-03 21:03:36.980 | DEBUG | [splash_message] {"message": "Entered BEACH", "duration": 3.0}
2025-03-03 21:03:36.980 | WARNING | [game_initialized] {"screen_size": [800, 600], "starting_area": "BEACH", "fps": 60, "tutorial_enabled": true}
2025-03-03 21:03:36.981 | WARNING | [PERF_game_loop_start] {"timestamp": 1741064616.9811726, "memory_usage": 48, "active_sprites": 2, "active_enemies": 0, "active_portals": 1, "tutorial_active": false, "current_area": "BEACH"}
2025-03-03 21:03:36.982 | INFO | [STATE_input] {"frame": 1, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 12, "quit_requested": false, "processing_time_ms": 1.5377998352050781}
2025-03-03 21:03:36.983 | INFO | [enemy_spawn] {"type": "water_splasher", "id": 1751511375136, "health": 20, "damage": 1, "position": {"x": 550, "y": 300}, "area": "BEACH"}
2025-03-03 21:03:36.983 | INFO | [enemy_spawn] {"type": "lava_splasher", "id": 1751511375232, "health": 100, "damage": 1000, "position": {"x": 900, "y": 300}, "area": "VOLCANO"}
2025-03-03 21:03:36.983 | INFO | [DEV_portal_created] {"source_area": "BEACH", "target_area": "VOLCANO", "position": {"x": 700, "y": 300}}
2025-03-03 21:03:36.983 | WARNING | [tutorial_environment_setup] {"water_enemy_position": [550, 300], "lava_enemy_position": [900, 300], "player_position": [400, 300]}
2025-03-03 21:03:36.983 | INFO | [tutorial_started] {"current_step": 0, "message": "Welcome to the Elemental Progression Game!\nPress SPACE to continue."}
2025-03-03 21:03:36.993 | INFO | [STATE_input] {"frame": 2, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 3.6056041717529297}
2025-03-03 21:03:37.009 | INFO | [STATE_input] {"frame": 3, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.531766891479492}
2025-03-03 21:03:37.025 | INFO | [STATE_input] {"frame": 4, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.1300315856933594}
2025-03-03 21:03:37.041 | INFO | [STATE_input] {"frame": 5, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.157926559448242}
2025-03-03 21:03:37.057 | INFO | [STATE_input] {"frame": 6, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.0160675048828125}
2025-03-03 21:03:37.073 | INFO | [STATE_input] {"frame": 7, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.7137527465820312}
2025-03-03 21:03:37.089 | INFO | [STATE_input] {"frame": 8, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.1414756774902344}
2025-03-03 21:03:37.105 | INFO | [STATE_input] {"frame": 9, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.5077590942382812}
2025-03-03 21:03:37.122 | INFO | [STATE_input] {"frame": 10, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.0089149475097656}
2025-03-03 21:03:37.138 | INFO | [STATE_input] {"frame": 11, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.390218734741211}
2025-03-03 21:03:37.155 | INFO | [STATE_input] {"frame": 12, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.0165443420410156}
2025-03-03 21:03:37.171 | INFO | [STATE_input] {"frame": 13, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.0003318786621094}
2025-03-03 21:03:37.187 | INFO | [STATE_input] {"frame": 14, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.0008087158203125}
2025-03-03 21:03:37.187 | DEBUG | [PERF_update_start] Bulk log: 14 entries from 1741064616.9827104 to 1741064617.1879196
2025-03-03 21:03:37.187 | DEBUG | [PERF_update_start] First: {"frame": 1, "time": 1741064616.9827104, "player_pos": [400, 300], "enemy_count": 0}
2025-03-03 21:03:37.187 | DEBUG | [PERF_update_start] Last: {"frame": 14, "time": 1741064617.1879196, "player_pos": [400, 300], "enemy_count": 2}
2025-03-03 21:03:37.187 | DEBUG | [DEV_water_splasher_created] {"x": 550, "y": 300, "health": 20, "damage": 1, "splash_effect": 10}
2025-03-03 21:03:37.187 | DEBUG | [DEV_lava_sprite_created] {"x": 900, "y": 300, "health": 100, "damage": 1000}
2025-03-03 21:03:37.187 | DEBUG | [PERF_update_complete] Bulk log: 13 entries from 1741064616.9837358 to 1741064617.172276
2025-03-03 21:03:37.189 | DEBUG | [PERF_update_complete] First: {"frame": 1, "duration_ms": 1.0254383087158203, "player_pos_after": [400, 300], "enemy_count_after": 2}
2025-03-03 21:03:37.189 | DEBUG | [PERF_update_complete] Last: {"frame": 13, "duration_ms": 0.9992122650146484, "player_pos_after": [400, 300], "enemy_count_after": 2}
2025-03-03 21:03:37.189 | DEBUG | [DEV_enemy_ai_decision] Bulk log: 2 entries from 1741064616.993729 to 1741064616.993729
2025-03-03 21:03:37.189 | DEBUG | [DEV_enemy_ai_decision] First: {"enemy_id": 1751511375136, "enemy_type": "water_splasher", "decision": "move_toward_player", "old_direction": 2.4832377720766825, "new_direction": 3.141592653589793, "distance_to_player": 150.0, "player_position": {"x": 400, "y": 300}}
2025-03-03 21:03:37.189 | DEBUG | [DEV_enemy_ai_decision] Last: {"enemy_id": 1751511375232, "enemy_type": "lava_splasher", "decision": "move_toward_player", "old_direction": 0.9545895945950751, "new_direction": 3.141592653589793, "distance_to_player": 500.0, "player_position": {"x": 400, "y": 300}}
2025-03-03 21:03:37.189 | DEBUG | [DEV_enemy_movement] Bulk log: 24 entries from 1741064616.993729 to 1741064617.172276
2025-03-03 21:03:37.189 | DEBUG | [DEV_enemy_movement] First: {"enemy_id": 1751511375136, "enemy_type": "water_splasher", "old_position": {"x": 550, "y": 300}, "new_position": {"x": 549, "y": 300}, "delta": {"dx": -1.0, "dy": 1.2246467991473532e-16}, "speed": 1.0, "direction": 3.141592653589793, "direction_changed": true, "moving_toward_player": true}
2025-03-03 21:03:37.189 | DEBUG | [DEV_enemy_movement] Last: {"enemy_id": 1751511375232, "enemy_type": "lava_splasher", "old_position": {"x": 755, "y": 300}, "new_position": {"x": 754, "y": 300}, "delta": {"dx": -0.8, "dy": 9.797174393178826e-17}, "speed": 0.8, "direction": 3.141592653589793, "direction_changed": false, "moving_toward_player": false}
2025-03-03 21:03:37.189 | DEBUG | [DEV_enemy_boundary_correction] {"enemy_id": 1751511375232, "enemy_type": "lava_splasher", "attempted_position": {"x": 899, "y": 300}, "corrected_position": {"x": 765, "y": 300}}
2025-03-03 21:03:37.205 | INFO | [STATE_input] {"frame": 15, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.0127296447753906}
2025-03-03 21:03:37.221 | INFO | [STATE_input] {"frame": 16, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.001047134399414}
2025-03-03 21:03:37.238 | INFO | [STATE_input] {"frame": 17, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.50299072265625}
2025-03-03 21:03:37.257 | INFO | [STATE_input] {"frame": 18, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 4.157781600952148}
2025-03-03 21:03:37.272 | INFO | [STATE_input] {"frame": 19, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 3.7910938262939453}
2025-03-03 21:03:37.289 | INFO | [STATE_input] {"frame": 20, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.0008087158203125}
2025-03-03 21:03:37.306 | INFO | [STATE_input] {"frame": 21, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 3.1905174255371094}
2025-03-03 21:03:37.324 | INFO | [STATE_input] {"frame": 22, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 3.859996795654297}
2025-03-03 21:03:37.339 | INFO | [STATE_input] {"frame": 23, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 3.190279006958008}
2025-03-03 21:03:37.353 | INFO | [STATE_input] {"frame": 24, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.048015594482422}
2025-03-03 21:03:37.371 | INFO | [STATE_input] {"frame": 25, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.0008087158203125}
2025-03-03 21:03:37.386 | INFO | [STATE_input] {"frame": 26, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.5041828155517578}
