2025-03-03 21:01:23.211 | INFO | Game Logger initialized for session: session_20250303_210123_32344
2025-03-03 21:01:23.465 | WARNING | [STATE_player_initialized] {"position": {"x": 400, "y": 300}, "health": 100, "max_health": 100, "speed": 5, "damage": 10, "wetness": 0, "fire_resistance": 0, "obsidian_armor": 0, "current_area": "BEACH", "session_id": 2571230226240, "memory_size": 48}
2025-03-03 21:01:23.466 | DEBUG | Created game state snapshot: logs\sessions\session_20250303_210123_32344\snapshots\snapshot_20250303_210123.json
2025-03-03 21:01:23.468 | INFO | [player] {"health": 100, "max_health": 100, "position": {"x": 400, "y": 300}, "wetness": 0, "fire_resistance": 0, "has_obsidian_armor": false, "obsidian_armor_level": 0, "current_area": "BEACH", "damage_dealt": 0, "damage_taken": 0}
2025-03-03 21:01:23.474 | INFO | [tutorial_initialized] {"total_steps": 11}
2025-03-03 21:01:23.474 | INFO | [DEV_portal_created] {"source_area": "BEACH", "target_area": "VOLCANO", "position": {"x": 700, "y": 300}}
2025-03-03 21:01:23.475 | WARNING | [area_transition] {"player_id": 2571230226240, "old_area": "BEACH", "new_area": "BEACH", "player_health": 100, "wetness": 0, "has_obsidian_armor": false}
2025-03-03 21:01:23.475 | DEBUG | [splash_message] {"message": "Entered BEACH", "duration": 3.0}
2025-03-03 21:01:23.475 | WARNING | [game_initialized] {"screen_size": [800, 600], "starting_area": "BEACH", "fps": 60, "tutorial_enabled": true}
2025-03-03 21:01:23.475 | WARNING | [PERF_game_loop_start] {"timestamp": 1741064483.475355, "memory_usage": 48, "active_sprites": 2, "active_enemies": 0, "active_portals": 1, "tutorial_active": false, "current_area": "BEACH"}
2025-03-03 21:01:23.477 | INFO | [STATE_input] {"frame": 1, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 15, "quit_requested": false, "processing_time_ms": 1.0025501251220703}
2025-03-03 21:01:23.478 | INFO | [enemy_spawn] {"type": "water_splasher", "id": 2571230227920, "health": 20, "damage": 1, "position": {"x": 550, "y": 300}, "area": "BEACH"}
2025-03-03 21:01:23.478 | INFO | [enemy_spawn] {"type": "lava_splasher", "id": 2571230228016, "health": 100, "damage": 1000, "position": {"x": 900, "y": 300}, "area": "VOLCANO"}
2025-03-03 21:01:23.478 | INFO | [DEV_portal_created] {"source_area": "BEACH", "target_area": "VOLCANO", "position": {"x": 700, "y": 300}}
2025-03-03 21:01:23.479 | WARNING | [tutorial_environment_setup] {"water_enemy_position": [550, 300], "lava_enemy_position": [900, 300], "player_position": [400, 300]}
2025-03-03 21:01:23.479 | INFO | [tutorial_started] {"current_step": 0, "message": "Welcome to the Elemental Progression Game!\nPress SPACE to continue."}
2025-03-03 21:01:23.485 | INFO | [STATE_input] {"frame": 2, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.2461414337158203}
2025-03-03 21:01:23.501 | INFO | [STATE_input] {"frame": 3, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.039266586303711}
2025-03-03 21:01:23.517 | INFO | [STATE_input] {"frame": 4, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.0192394256591797}
2025-03-03 21:01:23.533 | INFO | [STATE_input] {"frame": 5, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.5037059783935547}
2025-03-03 21:01:23.549 | INFO | [STATE_input] {"frame": 6, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.0874271392822266}
2025-03-03 21:01:23.567 | INFO | [STATE_input] {"frame": 7, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.7940998077392578}
2025-03-03 21:01:23.583 | INFO | [STATE_input] {"frame": 8, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.5316009521484375}
2025-03-03 21:01:23.599 | INFO | [STATE_input] {"frame": 9, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.0077953338623047}
2025-03-03 21:01:23.621 | INFO | [STATE_input] {"frame": 10, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.5048980712890625}
2025-03-03 21:01:23.638 | INFO | [STATE_input] {"frame": 11, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.56402587890625}
2025-03-03 21:01:23.653 | INFO | [STATE_input] {"frame": 12, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.6741752624511719}
2025-03-03 21:01:23.671 | INFO | [STATE_input] {"frame": 13, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.0062923431396484}
2025-03-03 21:01:23.686 | INFO | [STATE_input] {"frame": 14, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.0030269622802734}
2025-03-03 21:01:23.688 | DEBUG | [PERF_update_start] Bulk log: 14 entries from 1741064483.4784226 to 1741064483.6877913
2025-03-03 21:01:23.688 | DEBUG | [PERF_update_start] First: {"frame": 1, "time": 1741064483.4784226, "player_pos": [400, 300], "enemy_count": 0}
2025-03-03 21:01:23.688 | DEBUG | [PERF_update_start] Last: {"frame": 14, "time": 1741064483.6877913, "player_pos": [400, 300], "enemy_count": 2}
2025-03-03 21:01:23.688 | DEBUG | [DEV_water_splasher_created] {"x": 550, "y": 300, "health": 20, "damage": 1, "splash_effect": 10}
2025-03-03 21:01:23.688 | DEBUG | [DEV_lava_sprite_created] {"x": 900, "y": 300, "health": 100, "damage": 1000}
2025-03-03 21:01:23.688 | DEBUG | [PERF_update_complete] Bulk log: 13 entries from 1741064483.4799778 to 1741064483.6713054
2025-03-03 21:01:23.688 | DEBUG | [PERF_update_complete] First: {"frame": 1, "duration_ms": 1.5552043914794922, "player_pos_after": [400, 300], "enemy_count_after": 2}
2025-03-03 21:01:23.688 | DEBUG | [PERF_update_complete] Last: {"frame": 13, "duration_ms": 0.0, "player_pos_after": [400, 300], "enemy_count_after": 2}
2025-03-03 21:01:23.688 | DEBUG | [DEV_enemy_ai_decision] Bulk log: 2 entries from 1741064483.4869802 to 1741064483.4869802
2025-03-03 21:01:23.688 | DEBUG | [DEV_enemy_ai_decision] First: {"enemy_id": 2571230227920, "enemy_type": "water_splasher", "decision": "move_toward_player", "old_direction": 3.8330886851215538, "new_direction": 3.141592653589793, "distance_to_player": 150.0, "player_position": {"x": 400, "y": 300}}
2025-03-03 21:01:23.688 | DEBUG | [DEV_enemy_ai_decision] Last: {"enemy_id": 2571230228016, "enemy_type": "lava_splasher", "decision": "move_toward_player", "old_direction": 0.6797276883016887, "new_direction": 3.141592653589793, "distance_to_player": 500.0, "player_position": {"x": 400, "y": 300}}
2025-03-03 21:01:23.688 | DEBUG | [DEV_enemy_movement] Bulk log: 24 entries from 1741064483.4869802 to 1741064483.6713054
2025-03-03 21:01:23.688 | DEBUG | [DEV_enemy_movement] First: {"enemy_id": 2571230227920, "enemy_type": "water_splasher", "old_position": {"x": 550, "y": 300}, "new_position": {"x": 549, "y": 300}, "delta": {"dx": -1.0, "dy": 1.2246467991473532e-16}, "speed": 1.0, "direction": 3.141592653589793, "direction_changed": true, "moving_toward_player": true}
2025-03-03 21:01:23.688 | DEBUG | [DEV_enemy_movement] Last: {"enemy_id": 2571230228016, "enemy_type": "lava_splasher", "old_position": {"x": 755, "y": 300}, "new_position": {"x": 754, "y": 300}, "delta": {"dx": -0.8, "dy": 9.797174393178826e-17}, "speed": 0.8, "direction": 3.141592653589793, "direction_changed": false, "moving_toward_player": true}
2025-03-03 21:01:23.688 | DEBUG | [DEV_enemy_boundary_correction] {"enemy_id": 2571230228016, "enemy_type": "lava_splasher", "attempted_position": {"x": 899, "y": 300}, "corrected_position": {"x": 765, "y": 300}}
2025-03-03 21:01:23.703 | INFO | [STATE_input] {"frame": 15, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.007722854614258}
2025-03-03 21:01:23.718 | INFO | [STATE_input] {"frame": 16, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.0509490966796875}
2025-03-03 21:01:23.735 | INFO | [STATE_input] {"frame": 17, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.5027523040771484}
2025-03-03 21:01:23.751 | INFO | [STATE_input] {"frame": 18, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 0.9989738464355469}
2025-03-03 21:01:23.768 | INFO | [STATE_input] {"frame": 19, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.01416015625}
2025-03-03 21:01:23.785 | INFO | [STATE_input] {"frame": 20, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.5037059783935547}
2025-03-03 21:01:23.802 | INFO | [STATE_input] {"frame": 21, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.008749008178711}
2025-03-03 21:01:23.819 | INFO | [STATE_input] {"frame": 22, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.5041828155517578}
2025-03-03 21:01:23.835 | INFO | [STATE_input] {"frame": 23, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.5101432800292969}
2025-03-03 21:01:23.851 | INFO | [STATE_input] {"frame": 24, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.0149478912353516}
2025-03-03 21:01:23.869 | INFO | [STATE_input] {"frame": 25, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.0006427764892578}
2025-03-03 21:01:23.886 | INFO | [STATE_input] {"frame": 26, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.132892608642578}
2025-03-03 21:01:23.903 | INFO | [STATE_input] {"frame": 27, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.3708343505859375}
2025-03-03 21:01:23.904 | DEBUG | [DEV_enemy_movement] Bulk log: 26 entries from 1741064483.6898043 to 1741064483.887238
2025-03-03 21:01:23.904 | DEBUG | [DEV_enemy_movement] First: {"enemy_id": 2571230227920, "enemy_type": "water_splasher", "old_position": {"x": 538, "y": 300}, "new_position": {"x": 537, "y": 300}, "delta": {"dx": -1.0, "dy": 1.2246467991473532e-16}, "speed": 1.0, "direction": 3.141592653589793, "direction_changed": false, "moving_toward_player": true}
2025-03-03 21:01:23.904 | DEBUG | [DEV_enemy_movement] Last: {"enemy_id": 2571230228016, "enemy_type": "lava_splasher", "old_position": {"x": 742, "y": 300}, "new_position": {"x": 741, "y": 300}, "delta": {"dx": -0.8, "dy": 9.797174393178826e-17}, "speed": 0.8, "direction": 3.141592653589793, "direction_changed": false, "moving_toward_player": true}
2025-03-03 21:01:23.904 | DEBUG | [PERF_update_complete] Bulk log: 13 entries from 1741064483.6898043 to 1741064483.887238
2025-03-03 21:01:23.904 | DEBUG | [PERF_update_complete] First: {"frame": 14, "duration_ms": 2.012968063354492, "player_pos_after": [400, 300], "enemy_count_after": 2}
2025-03-03 21:01:23.904 | DEBUG | [PERF_update_complete] Last: {"frame": 26, "duration_ms": 0.0, "player_pos_after": [400, 300], "enemy_count_after": 2}
2025-03-03 21:01:23.904 | DEBUG | [PERF_update_start] Bulk log: 13 entries from 1741064483.7033033 to 1741064483.9046104
2025-03-03 21:01:23.904 | DEBUG | [PERF_update_start] First: {"frame": 15, "time": 1741064483.7033033, "player_pos": [400, 300], "enemy_count": 2}
2025-03-03 21:01:23.904 | DEBUG | [PERF_update_start] Last: {"frame": 27, "time": 1741064483.9046104, "player_pos": [400, 300], "enemy_count": 2}
2025-03-03 21:01:23.920 | INFO | [STATE_input] {"frame": 28, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.451181411743164}
2025-03-03 21:01:23.935 | INFO | [STATE_input] {"frame": 29, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.5780925750732422}
2025-03-03 21:01:23.952 | INFO | [STATE_input] {"frame": 30, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.505136489868164}
2025-03-03 21:01:23.969 | INFO | [STATE_input] {"frame": 31, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.8901824951171875}
2025-03-03 21:01:23.985 | INFO | [STATE_input] {"frame": 32, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.50299072265625}
2025-03-03 21:01:24.002 | INFO | [STATE_input] {"frame": 33, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.015352249145508}
2025-03-03 21:01:24.018 | INFO | [STATE_input] {"frame": 34, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.4622211456298828}
2025-03-03 21:01:24.035 | INFO | [STATE_input] {"frame": 35, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [476, 494]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.022981643676758}
