2025-03-04 02:25:47.469 | INFO | Game Logger initialized for session: session_20250304_022547_36520
2025-03-04 02:25:48.125 | DEBUG | [STATE_player_initialized] {"position": {"x": 400, "y": 300}, "health": 100, "max_health": 100, "speed": 5, "damage": 10, "wetness": 0, "fire_resistance": 0, "obsidian_armor": 0, "current_area": "BEACH", "session_id": 2556118066864, "memory_size": 48}
2025-03-04 02:25:48.125 | WARNING | STATE_player_initialized: {"position": {"x": 400, "y": 300}, "health": 100, "max_health": 100, "speed": 5, "damage": 10, "wetness": 0, "fire_resistance": 0, "obsidian_armor": 0, "current_area": "BEACH", "session_id": 2556118066864, "memory_size": 48}
2025-03-04 02:25:48.125 | DEBUG | [player] {"health": 100, "max_health": 100, "position": {"x": 400, "y": 300}, "wetness": 0, "fire_resistance": 0, "has_obsidian_armor": false, "obsidian_armor_level": 0, "current_area": "BEACH", "damage_dealt": 0, "damage_taken": 0}
2025-03-04 02:25:48.126 | DEBUG | player: {"health": 100, "max_health": 100, "position": {"x": 400, "y": 300}, "wetness": 0, "fire_resistance": 0, "has_obsidian_armor": false, "obsidian_armor_level": 0, "current_area": "BEACH", "damage_dealt": 0, "damage_taken": 0}
2025-03-04 02:25:48.134 | DEBUG | [tutorial_initialized] {"total_steps": 11}
2025-03-04 02:25:48.134 | DEBUG | tutorial_initialized: {"total_steps": 11}
2025-03-04 02:25:48.134 | DEBUG | [DEV_portal_created] {"source_area": "BEACH", "target_area": "VOLCANO", "position": {"x": 700, "y": 300}}
2025-03-04 02:25:48.135 | DEBUG | DEV_portal_created: {"source_area": "BEACH", "target_area": "VOLCANO", "position": {"x": 700, "y": 300}}
2025-03-04 02:25:48.135 | DEBUG | [area_transition] {"player_id": 2556118066864, "old_area": "BEACH", "new_area": "BEACH", "player_health": 100, "wetness": 0, "has_obsidian_armor": false}
2025-03-04 02:25:48.135 | WARNING | area_transition: {"player_id": 2556118066864, "old_area": "BEACH", "new_area": "BEACH", "player_health": 100, "wetness": 0, "has_obsidian_armor": false}
2025-03-04 02:25:48.135 | DEBUG | [splash_message] {"message": "Entered BEACH", "duration": 3.0}
2025-03-04 02:25:48.135 | DEBUG | splash_message: {"message": "Entered BEACH", "duration": 3.0}
2025-03-04 02:25:48.136 | DEBUG | [game_initialized] {"screen_size": [800, 600], "starting_area": "BEACH", "fps": 60, "tutorial_enabled": true}
2025-03-04 02:25:48.136 | WARNING | game_initialized: {"screen_size": [800, 600], "starting_area": "BEACH", "fps": 60, "tutorial_enabled": true}
2025-03-04 02:25:48.138 | DEBUG | [enemy_spawn] {"type": "water_splasher", "id": 2556118067536, "health": 20, "damage": 1, "position": {"x": 550, "y": 300}, "area": "BEACH"}
2025-03-04 02:25:48.138 | DEBUG | enemy_spawn: {"type": "water_splasher", "id": 2556118067536, "health": 20, "damage": 1, "position": {"x": 550, "y": 300}, "area": "BEACH"}
2025-03-04 02:25:48.138 | DEBUG | [DEV_water_splasher_created] {"x": 550, "y": 300, "health": 20, "damage": 1, "splash_effect": 10}
2025-03-04 02:25:48.138 | DEBUG | DEV_water_splasher_created: {"x": 550, "y": 300, "health": 20, "damage": 1, "splash_effect": 10}
2025-03-04 02:25:48.138 | DEBUG | [enemy_spawn] {"type": "lava_splasher", "id": 2556118067824, "health": 100, "damage": 1000, "position": {"x": 900, "y": 300}, "area": "VOLCANO"}
2025-03-04 02:25:48.138 | DEBUG | enemy_spawn: {"type": "lava_splasher", "id": 2556118067824, "health": 100, "damage": 1000, "position": {"x": 900, "y": 300}, "area": "VOLCANO"}
2025-03-04 02:25:48.138 | DEBUG | [DEV_lava_sprite_created] {"x": 900, "y": 300, "health": 100, "damage": 1000}
2025-03-04 02:25:48.138 | DEBUG | DEV_lava_sprite_created: {"x": 900, "y": 300, "health": 100, "damage": 1000}
2025-03-04 02:25:48.139 | DEBUG | [DEV_portal_created] {"source_area": "BEACH", "target_area": "VOLCANO", "position": {"x": 700, "y": 300}}
2025-03-04 02:25:48.139 | DEBUG | DEV_portal_created: {"source_area": "BEACH", "target_area": "VOLCANO", "position": {"x": 700, "y": 300}}
