2025-03-04 02:24:58.492 | INFO | Game Logger initialized for session: session_20250304_022458_33232
2025-03-04 02:24:59.141 | DEBUG | [STATE_player_initialized] {"position": {"x": 400, "y": 300}, "health": 100, "max_health": 100, "speed": 5, "damage": 10, "wetness": 0, "fire_resistance": 0, "obsidian_armor": 0, "current_area": "BEACH", "session_id": 2237180520112, "memory_size": 48}
2025-03-04 02:24:59.141 | WARNING | STATE_player_initialized: {"position": {"x": 400, "y": 300}, "health": 100, "max_health": 100, "speed": 5, "damage": 10, "wetness": 0, "fire_resistance": 0, "obsidian_armor": 0, "current_area": "BEACH", "session_id": 2237180520112, "memory_size": 48}
2025-03-04 02:24:59.141 | DEBUG | [player] {"health": 100, "max_health": 100, "position": {"x": 400, "y": 300}, "wetness": 0, "fire_resistance": 0, "has_obsidian_armor": false, "obsidian_armor_level": 0, "current_area": "BEACH", "damage_dealt": 0, "damage_taken": 0}
2025-03-04 02:24:59.141 | DEBUG | player: {"health": 100, "max_health": 100, "position": {"x": 400, "y": 300}, "wetness": 0, "fire_resistance": 0, "has_obsidian_armor": false, "obsidian_armor_level": 0, "current_area": "BEACH", "damage_dealt": 0, "damage_taken": 0}
2025-03-04 02:24:59.148 | DEBUG | [tutorial_initialized] {"total_steps": 11}
2025-03-04 02:24:59.148 | DEBUG | tutorial_initialized: {"total_steps": 11}
2025-03-04 02:24:59.148 | DEBUG | [DEV_portal_created] {"source_area": "BEACH", "target_area": "VOLCANO", "position": {"x": 700, "y": 300}}
2025-03-04 02:24:59.148 | DEBUG | DEV_portal_created: {"source_area": "BEACH", "target_area": "VOLCANO", "position": {"x": 700, "y": 300}}
2025-03-04 02:24:59.149 | DEBUG | [area_transition] {"player_id": 2237180520112, "old_area": "BEACH", "new_area": "BEACH", "player_health": 100, "wetness": 0, "has_obsidian_armor": false}
2025-03-04 02:24:59.149 | WARNING | area_transition: {"player_id": 2237180520112, "old_area": "BEACH", "new_area": "BEACH", "player_health": 100, "wetness": 0, "has_obsidian_armor": false}
2025-03-04 02:24:59.149 | DEBUG | [splash_message] {"message": "Entered BEACH", "duration": 3.0}
2025-03-04 02:24:59.149 | DEBUG | splash_message: {"message": "Entered BEACH", "duration": 3.0}
2025-03-04 02:24:59.149 | DEBUG | [game_initialized] {"screen_size": [800, 600], "starting_area": "BEACH", "fps": 60, "tutorial_enabled": true}
2025-03-04 02:24:59.149 | WARNING | game_initialized: {"screen_size": [800, 600], "starting_area": "BEACH", "fps": 60, "tutorial_enabled": true}
2025-03-04 02:24:59.152 | DEBUG | [enemy_spawn] {"type": "water_splasher", "id": 2237180520784, "health": 20, "damage": 1, "position": {"x": 550, "y": 300}, "area": "BEACH"}
2025-03-04 02:24:59.152 | DEBUG | enemy_spawn: {"type": "water_splasher", "id": 2237180520784, "health": 20, "damage": 1, "position": {"x": 550, "y": 300}, "area": "BEACH"}
2025-03-04 02:24:59.152 | DEBUG | [DEV_water_splasher_created] {"x": 550, "y": 300, "health": 20, "damage": 1, "splash_effect": 10}
2025-03-04 02:24:59.153 | DEBUG | DEV_water_splasher_created: {"x": 550, "y": 300, "health": 20, "damage": 1, "splash_effect": 10}
2025-03-04 02:24:59.153 | DEBUG | [enemy_spawn] {"type": "lava_splasher", "id": 2237180521072, "health": 100, "damage": 1000, "position": {"x": 900, "y": 300}, "area": "VOLCANO"}
2025-03-04 02:24:59.153 | DEBUG | enemy_spawn: {"type": "lava_splasher", "id": 2237180521072, "health": 100, "damage": 1000, "position": {"x": 900, "y": 300}, "area": "VOLCANO"}
2025-03-04 02:24:59.153 | DEBUG | [DEV_lava_sprite_created] {"x": 900, "y": 300, "health": 100, "damage": 1000}
2025-03-04 02:24:59.153 | DEBUG | DEV_lava_sprite_created: {"x": 900, "y": 300, "health": 100, "damage": 1000}
2025-03-04 02:24:59.153 | DEBUG | [DEV_portal_created] {"source_area": "BEACH", "target_area": "VOLCANO", "position": {"x": 700, "y": 300}}
2025-03-04 02:24:59.153 | DEBUG | DEV_portal_created: {"source_area": "BEACH", "target_area": "VOLCANO", "position": {"x": 700, "y": 300}}
2025-03-04 02:24:59.153 | DEBUG | [tutorial_environment_setup] {"water_enemy_position": [550, 300], "lava_enemy_position": [900, 300], "player_position": [400, 300]}
2025-03-04 02:24:59.153 | WARNING | tutorial_environment_setup: {"water_enemy_position": [550, 300], "lava_enemy_position": [900, 300], "player_position": [400, 300]}
2025-03-04 02:24:59.153 | DEBUG | [tutorial_started] {"current_step": 0, "message": "Welcome to the Elemental Progression Game!\nPress SPACE to continue."}
2025-03-04 02:24:59.153 | DEBUG | tutorial_started: {"current_step": 0, "message": "Welcome to the Elemental Progression Game!\nPress SPACE to continue."}
2025-03-04 02:24:59.162 | DEBUG | [DEV_enemy_ai_decision] {"enemy_id": 2237180520784, "enemy_type": "water_splasher", "decision": "move_toward_player", "old_direction": 2.3973971427579497, "new_direction": 3.141592653589793, "distance_to_player": 150.0, "player_position": {"x": 400, "y": 300}}
2025-03-04 02:24:59.162 | DEBUG | DEV_enemy_ai_decision: {"enemy_id": 2237180520784, "enemy_type": "water_splasher", "decision": "move_toward_player", "old_direction": 2.3973971427579497, "new_direction": 3.141592653589793, "distance_to_player": 150.0, "player_position": {"x": 400, "y": 300}}
2025-03-04 02:24:59.162 | DEBUG | [DEV_enemy_movement] {"enemy_id": 2237180520784, "enemy_type": "water_splasher", "old_position": {"x": 550, "y": 300}, "new_position": {"x": 549, "y": 300}, "delta": {"dx": -1.0, "dy": 1.2246467991473532e-16}, "speed": 1.0, "direction": 3.141592653589793, "direction_changed": true, "moving_toward_player": true}
2025-03-04 02:24:59.163 | DEBUG | DEV_enemy_movement: {"enemy_id": 2237180520784, "enemy_type": "water_splasher", "old_position": {"x": 550, "y": 300}, "new_position": {"x": 549, "y": 300}, "delta": {"dx": -1.0, "dy": 1.2246467991473532e-16}, "speed": 1.0, "direction": 3.141592653589793, "direction_changed": true, "moving_toward_player": true}
2025-03-04 02:24:59.163 | DEBUG | [DEV_enemy_ai_decision] {"enemy_id": 2237180521072, "enemy_type": "lava_splasher", "decision": "move_toward_player", "old_direction": 5.2833273847811855, "new_direction": 3.141592653589793, "distance_to_player": 500.0, "player_position": {"x": 400, "y": 300}}
2025-03-04 02:24:59.163 | DEBUG | DEV_enemy_ai_decision: {"enemy_id": 2237180521072, "enemy_type": "lava_splasher", "decision": "move_toward_player", "old_direction": 5.2833273847811855, "new_direction": 3.141592653589793, "distance_to_player": 500.0, "player_position": {"x": 400, "y": 300}}
2025-03-04 02:24:59.163 | DEBUG | [DEV_enemy_movement] {"enemy_id": 2237180521072, "enemy_type": "lava_splasher", "old_position": {"x": 900, "y": 300}, "new_position": {"x": 899, "y": 300}, "delta": {"dx": -0.8, "dy": 9.797174393178826e-17}, "speed": 0.8, "direction": 3.141592653589793, "direction_changed": true, "moving_toward_player": true}
2025-03-04 02:24:59.163 | DEBUG | DEV_enemy_movement: {"enemy_id": 2237180521072, "enemy_type": "lava_splasher", "old_position": {"x": 900, "y": 300}, "new_position": {"x": 899, "y": 300}, "delta": {"dx": -0.8, "dy": 9.797174393178826e-17}, "speed": 0.8, "direction": 3.141592653589793, "direction_changed": true, "moving_toward_player": true}
2025-03-04 02:24:59.163 | DEBUG | [DEV_enemy_boundary_correction] {"enemy_id": 2237180521072, "enemy_type": "lava_splasher", "attempted_position": {"x": 899, "y": 300}, "corrected_position": {"x": 765, "y": 300}}
2025-03-04 02:24:59.163 | DEBUG | DEV_enemy_boundary_correction: {"enemy_id": 2237180521072, "enemy_type": "lava_splasher", "attempted_position": {"x": 899, "y": 300}, "corrected_position": {"x": 765, "y": 300}}
