2025-03-03 20:44:54.849 | INFO | Game Logger initialized for session: session_20250303_204454_29936
2025-03-03 20:44:55.213 | WARNING | [STATE_player_initialized] {"position": {"x": 400, "y": 300}, "health": 100, "max_health": 100, "speed": 5, "damage": 10, "wetness": 0, "fire_resistance": 0, "obsidian_armor": 0, "current_area": "BEACH", "session_id": 1629834691152, "memory_size": 48}
2025-03-03 20:44:55.214 | DEBUG | Created game state snapshot: logs\sessions\session_20250303_204454_29936\snapshots\snapshot_20250303_204455.json
2025-03-03 20:44:55.214 | INFO | [player] {"health": 100, "max_health": 100, "position": {"x": 400, "y": 300}, "wetness": 0, "fire_resistance": 0, "has_obsidian_armor": false, "obsidian_armor_level": 0, "current_area": "BEACH", "damage_dealt": 0, "damage_taken": 0}
2025-03-03 20:44:55.224 | INFO | [tutorial_initialized] {"total_steps": 11}
2025-03-03 20:44:55.224 | INFO | [DEV_portal_created] {"source_area": "BEACH", "target_area": "VOLCANO", "position": {"x": 700, "y": 300}}
2025-03-03 20:44:55.224 | WARNING | [area_transition] {"player_id": 1629834691152, "old_area": "BEACH", "new_area": "BEACH", "player_health": 100, "wetness": 0, "has_obsidian_armor": false}
2025-03-03 20:44:55.225 | DEBUG | [splash_message] {"message": "Entered BEACH", "duration": 3.0}
2025-03-03 20:44:55.225 | WARNING | [game_initialized] {"screen_size": [800, 600], "starting_area": "BEACH", "fps": 60, "tutorial_enabled": true}
2025-03-03 20:44:55.225 | WARNING | [PERF_game_loop_start] {"timestamp": 1741063495.2254324, "memory_usage": 48, "active_sprites": 2, "active_enemies": 0, "active_portals": 1, "tutorial_active": false, "current_area": "BEACH"}
2025-03-03 20:44:55.227 | INFO | [STATE_input] {"frame": 1, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "events_count": 12, "quit_requested": false, "processing_time_ms": 1.5039443969726562}
2025-03-03 20:44:55.227 | ERROR | [DEV_game_crash] {"error": "cannot import name 'WaterSplasher' from 'entities' (C:\\Users\\18312\\CascadeProjects\\ElementalGame\\entities.py)", "error_type": "ImportError", "traceback": "(<class 'ImportError'>, ImportError(\"cannot import name 'WaterSplasher' from 'entities' (C:\\\\Users\\\\18312\\\\CascadeProjects\\\\ElementalGame\\\\entities.py)\"), <traceback object at 0x0000017B79B86B40>)", "frame": 1, "last_input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [0, 0]}, "game_state": {"area": "BEACH", "player_state": {"health": 100, "wetness": 0, "obsidian_armor": 0, "position": [400, 300]}, "enemy_count": 0, "tutorial_active": false}, "performance": {"last_fps": null, "avg_fps": null, "last_frame_time": null}}
2025-03-03 20:44:55.227 | WARNING | [PERF_game_shutdown] {"playtime": 0.002521514892578125, "final_area": "BEACH", "player_health": 100, "total_frames": 1, "avg_fps": null, "final_state": "quit", "performance_summary": {"lowest_fps": null, "highest_fps": null, "final_fps": null, "estimated_frames_dropped": 0.8487091064453125}}
2025-03-03 20:44:55.230 | DEBUG | Created game state snapshot: logs\sessions\session_20250303_204454_29936\snapshots\snapshot_20250303_204455.json
2025-03-03 20:44:55.279 | DEBUG | Compressed 12 log entries to logs\sessions\session_20250303_204454_29936\cache\chunk_1741063495277.gz
2025-03-03 20:44:55.281 | DEBUG | Session session_20250303_204454_29936 cache finalized
