2025-03-03 20:57:12.003 | INFO | Game Logger initialized for session: session_20250303_205711_32144
2025-03-03 20:57:12.282 | WARNING | [STATE_player_initialized] {"position": {"x": 400, "y": 300}, "health": 100, "max_health": 100, "speed": 5, "damage": 10, "wetness": 0, "fire_resistance": 0, "obsidian_armor": 0, "current_area": "BEACH", "session_id": 1580144542144, "memory_size": 48}
2025-03-03 20:57:12.284 | DEBUG | Created game state snapshot: logs\sessions\session_20250303_205711_32144\snapshots\snapshot_20250303_205712.json
2025-03-03 20:57:12.284 | INFO | [player] {"health": 100, "max_health": 100, "position": {"x": 400, "y": 300}, "wetness": 0, "fire_resistance": 0, "has_obsidian_armor": false, "obsidian_armor_level": 0, "current_area": "BEACH", "damage_dealt": 0, "damage_taken": 0}
2025-03-03 20:57:12.293 | INFO | [tutorial_initialized] {"total_steps": 11}
2025-03-03 20:57:12.293 | INFO | [DEV_portal_created] {"source_area": "BEACH", "target_area": "VOLCANO", "position": {"x": 700, "y": 300}}
2025-03-03 20:57:12.293 | WARNING | [area_transition] {"player_id": 1580144542144, "old_area": "BEACH", "new_area": "BEACH", "player_health": 100, "wetness": 0, "has_obsidian_armor": false}
2025-03-03 20:57:12.295 | DEBUG | [splash_message] {"message": "Entered BEACH", "duration": 3.0}
2025-03-03 20:57:12.295 | WARNING | [game_initialized] {"screen_size": [800, 600], "starting_area": "BEACH", "fps": 60, "tutorial_enabled": true}
2025-03-03 20:57:12.295 | WARNING | [PERF_game_loop_start] {"timestamp": 1741064232.2950876, "memory_usage": 48, "active_sprites": 2, "active_enemies": 0, "active_portals": 1, "tutorial_active": false, "current_area": "BEACH"}
2025-03-03 20:57:12.297 | INFO | [STATE_input] {"frame": 1, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [359, 407]}, "events_count": 15, "quit_requested": false, "processing_time_ms": 1.155853271484375}
2025-03-03 20:57:12.298 | INFO | [enemy_spawn] {"type": "water_splasher", "id": 1580144543920, "health": 20, "damage": 1, "position": {"x": 550, "y": 300}, "area": "BEACH"}
2025-03-03 20:57:12.298 | INFO | [enemy_spawn] {"type": "lava_splasher", "id": 1580144544016, "health": 100, "damage": 1000, "position": {"x": 900, "y": 300}, "area": "VOLCANO"}
2025-03-03 20:57:12.298 | INFO | [DEV_portal_created] {"source_area": "BEACH", "target_area": "VOLCANO", "position": {"x": 700, "y": 300}}
2025-03-03 20:57:12.299 | WARNING | [tutorial_environment_setup] {"water_enemy_position": [550, 300], "lava_enemy_position": [900, 300], "player_position": [400, 300]}
2025-03-03 20:57:12.299 | INFO | [tutorial_started] {"current_step": 0, "message": "Welcome to the Elemental Progression Game!\nPress SPACE to continue."}
2025-03-03 20:57:12.310 | INFO | [STATE_input] {"frame": 2, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [359, 407]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.675771713256836}
2025-03-03 20:57:12.326 | INFO | [STATE_input] {"frame": 3, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [359, 407]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 1.537322998046875}
2025-03-03 20:57:12.344 | INFO | [STATE_input] {"frame": 4, "input_state": {"up": false, "down": false, "left": false, "right": false, "space": false, "mouse_buttons": [false, false, false], "mouse_pos": [359, 407]}, "events_count": 0, "quit_requested": false, "processing_time_ms": 2.5169849395751953}
